holding_id,counterparty_id,isin,security_name,quantity,statement_date,source
19782ae9-c8db-4b4f-aeb0-0bfae9086afe,CUS-002,INE467B01029,TATA CONSULTANCY SERVICES,362,2026-06-29,CUSTODIAN_EOD_STATEMENT
64e820f5-9d3c-456f-8c62-8bf69162a997,CUS-001,INE154A01025,ITC,-7250,2026-06-29,CUSTODIAN_EOD_STATEMENT
417ca7e1-abc9-4c35-8c11-917560812972,CUS-003,INE917I01010,AVENUE SUPERMARTS (DMART),-412,2026-06-29,CUSTODIAN_EOD_STATEMENT
6d9847a6-2576-4c76-ac81-983139ec1cf2,CUS-002,INE021A01026,ASIAN PAINTS,-16280,2026-06-29,CUSTODIAN_EOD_STATEMENT
3e5321d6-5368-4bb2-8c11-e758ac66d7c1,CUS-003,INE092T01019,ZOMATO,1765,2026-06-29,CUSTODIAN_EOD_STATEMENT
cc127759-01c2-4fb3-b92a-9eee60a86b52,CUS-002,INE917I01010,AVENUE SUPERMARTS (DMART),300,2026-06-29,CUSTODIAN_EOD_STATEMENT
4736834b-faa2-4ad2-9fdc-b795a4f69267,CUS-002,INE752E01010,PIDILITE INDUSTRIES,446,2026-06-29,CUSTODIAN_EOD_STATEMENT
d5a4d455-937f-4e63-bb9c-7f230df01749,CUS-004,INE124N01016,ANGEL ONE,-3455,2026-06-29,CUSTODIAN_EOD_STATEMENT
ec75257c-199d-4218-baf5-cef6323fcf0f,CUS-001,INE059B01024,RAIN INDUSTRIES,-2996,2026-06-29,CUSTODIAN_EOD_STATEMENT
ed795867-316f-4885-ba33-b9279675e905,CUS-001,INE040A01034,HDFC BANK,7827,2026-06-29,CUSTODIAN_EOD_STATEMENT
b51d1740-0a96-4d58-be2e-c9e11ac70482,CUS-002,INE726G01019,TRENT,-755,2026-06-29,CUSTODIAN_EOD_STATEMENT
751d2de2-8172-4462-9d2d-d8ffd22b85cc,CUS-002,INE550C01020,TV TODAY NETWORK,4710,2026-06-29,CUSTODIAN_EOD_STATEMENT
743d0696-84a4-499e-b6a0-f6e5ef7ee36c,CUS-004,INE550C01020,TV TODAY NETWORK,2763,2026-06-29,CUSTODIAN_EOD_STATEMENT
8f932500-4740-4658-9d73-f0f4c3775f05,CUS-005,INE669E01016,BHARTI AIRTEL,-9810,2026-06-29,CUSTODIAN_EOD_STATEMENT
f33cf2cc-2436-4148-9720-ffad8ff35357,CUS-005,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,-66,2026-06-29,CUSTODIAN_EOD_STATEMENT
576d523e-4433-48ca-8d68-bf715d0fc780,CUS-005,INE259A01022,GODREJ CONSUMER PRODUCTS,8305,2026-06-29,CUSTODIAN_EOD_STATEMENT
4608d3a0-e4b2-4838-ab4e-6a25c0101a7d,CUS-003,INE238A01034,AXIS BANK,7424,2026-06-29,CUSTODIAN_EOD_STATEMENT
f05dd594-f837-45e0-aa51-ba0be8d24c73,CUS-002,INE00WK01013,ROUTE MOBILE,6675,2026-06-29,CUSTODIAN_EOD_STATEMENT
642ed341-5506-4d72-a9d1-79c6c57cff39,CUS-001,INE628A01036,ULTRATECH CEMENT,-330,2026-06-29,CUSTODIAN_EOD_STATEMENT
891e68dd-d5b8-44d3-85b6-254d9cc44d23,CUS-001,INE585B01010,MARUTI SUZUKI,2320,2026-06-29,CUSTODIAN_EOD_STATEMENT
bcbb8afd-42b4-422a-a60f-9628efa98449,CUS-004,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,296,2026-06-29,CUSTODIAN_EOD_STATEMENT
feb52bd0-02f6-4d4b-a49e-ba84bc50e8d6,CUS-001,INE090A01021,ICICI BANK,-2913,2026-06-29,CUSTODIAN_EOD_STATEMENT
4279866e-c6de-4daa-88e8-447a719097e0,CUS-001,INE121A01024,CHOLAMANDALAM INVESTMENT,-8519,2026-06-29,CUSTODIAN_EOD_STATEMENT
94339f4f-9646-4608-8e0d-f60ea778791f,CUS-004,INE062A01020,STATE BANK OF INDIA,2120,2026-06-29,CUSTODIAN_EOD_STATEMENT
6160f272-440f-48c0-889c-e335ed0ee902,CUS-005,INE528G01035,SHRIRAM FINANCE,558,2026-06-29,CUSTODIAN_EOD_STATEMENT
c081808d-bb4a-4aed-914f-01b1fcbc8842,CUS-003,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,-842,2026-06-29,CUSTODIAN_EOD_STATEMENT
c01c6520-216e-49b1-91fd-00dbe3b9bbe1,CUS-003,INE044A01036,DABUR INDIA,-10,2026-06-29,CUSTODIAN_EOD_STATEMENT
4188acb7-82a7-4160-b894-0d9c5ba7e896,CUS-003,INE090A01021,ICICI BANK,-2007,2026-06-29,CUSTODIAN_EOD_STATEMENT
1b0f8bfd-f7f4-449a-8593-6273fd5033bb,CUS-005,INE00WK01013,ROUTE MOBILE,-581,2026-06-29,CUSTODIAN_EOD_STATEMENT
cd39f637-008c-4cbe-88b1-493dbf6df7db,CUS-001,INE397D01024,BHARAT FORGE,314,2026-06-29,CUSTODIAN_EOD_STATEMENT
cb46fdc5-c8f5-4a94-bfeb-7a15d05b1a1a,CUS-005,INE483S01020,LATENT VIEW ANALYTICS,-208,2026-06-29,CUSTODIAN_EOD_STATEMENT
8805ef2f-3972-48c2-831a-11ec527ffd71,CUS-001,INE002A01018,RELIANCE INDUSTRIES,-10968,2026-06-29,CUSTODIAN_EOD_STATEMENT
e224e6e4-1ac4-4f40-90df-36b2c24c6017,CUS-002,INE545U01014,NAZARA TECHNOLOGIES,1550,2026-06-29,CUSTODIAN_EOD_STATEMENT
1e9f5a29-6b57-40a5-8d99-71ff38a63448,CUS-001,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,4601,2026-06-29,CUSTODIAN_EOD_STATEMENT
473bf133-4454-4441-b20a-5277a9f1f895,CUS-005,INE176A01028,BAJAJ FINANCE,10321,2026-06-29,CUSTODIAN_EOD_STATEMENT
d00e2fa5-c3dc-4972-b178-7afdde254cac,CUS-003,INE795G01014,POWER GRID CORPORATION,-2525,2026-06-29,CUSTODIAN_EOD_STATEMENT
3fee940b-b1d3-4362-8caf-d453eeeec37b,CUS-005,INE044A01036,DABUR INDIA,1390,2026-06-29,CUSTODIAN_EOD_STATEMENT
776936ad-43be-4595-8d89-8511ffbcbc6b,CUS-005,INE121A01024,CHOLAMANDALAM INVESTMENT,1000,2026-06-29,CUSTODIAN_EOD_STATEMENT
a8f73548-55ec-4406-9695-7c79f20e0b6e,CUS-001,INE361B01024,CANARA BANK,2700,2026-06-29,CUSTODIAN_EOD_STATEMENT
0ab98d1e-504e-4c57-9869-a6378c3d43d9,CUS-002,INE259A01022,GODREJ CONSUMER PRODUCTS,540,2026-06-29,CUSTODIAN_EOD_STATEMENT
70a1295d-7da9-4bbb-8bba-edd7727b4f15,CUS-005,INE101A01026,KOTAK MAHINDRA BANK,2161,2026-06-29,CUSTODIAN_EOD_STATEMENT
68a8ddd8-7a4e-47bf-89c9-e046ff5db8c5,CUS-005,INE00IN01015,PAYTM (ONE97),2685,2026-06-29,CUSTODIAN_EOD_STATEMENT
3b5b4333-39f7-4880-8a5e-5407798c8623,CUS-005,INE148I01020,POLICYBAZAAR (PB FINTECH),-1200,2026-06-29,CUSTODIAN_EOD_STATEMENT
6988a4c0-2242-4b8c-acaa-c76ad6fab095,CUS-003,INE160A01022,NESTLE INDIA,-100,2026-06-29,CUSTODIAN_EOD_STATEMENT
2726ea06-b9d4-46d7-9975-4c0707bea442,CUS-002,INE397D01024,BHARAT FORGE,-7813,2026-06-29,CUSTODIAN_EOD_STATEMENT
052c32b3-d508-4e7e-ae47-580827f21282,CUS-002,INE030A01027,HINDUSTAN UNILEVER,-3995,2026-06-29,CUSTODIAN_EOD_STATEMENT
d2eaf530-a975-4ba9-84b4-d9a2f5b0d6d1,CUS-001,INE917I01010,AVENUE SUPERMARTS (DMART),627,2026-06-29,CUSTODIAN_EOD_STATEMENT
2417e98f-0f3c-4218-98c5-df005ff5dbf1,CUS-005,INE047A01021,TITAN COMPANY,-7111,2026-06-29,CUSTODIAN_EOD_STATEMENT
bfcf9fa2-5bc8-4518-a6a3-78e8acab192b,CUS-004,INE216A01030,BHARAT ELECTRONICS,5603,2026-06-29,CUSTODIAN_EOD_STATEMENT
55332058-d818-449d-9b6e-6801e61596a2,CUS-003,INE883A01011,FINOLEX CABLES,-105,2026-06-29,CUSTODIAN_EOD_STATEMENT
a7e979b8-8790-4324-b82d-eac6a81666f2,CUS-002,INE062A01020,STATE BANK OF INDIA,-24200,2026-06-29,CUSTODIAN_EOD_STATEMENT
39314f09-b121-4f5c-9e73-7bbe61d15599,CUS-001,INE104S01021,UJJIVAN SFB,-1493,2026-06-29,CUSTODIAN_EOD_STATEMENT
64f81812-94ec-4d8b-8839-f758c1bea2cc,CUS-001,INE101A01026,KOTAK MAHINDRA BANK,-85,2026-06-29,CUSTODIAN_EOD_STATEMENT
51bfdb36-8ab4-419c-89c4-0f557529ac20,CUS-003,INE047A01021,TITAN COMPANY,1200,2026-06-29,CUSTODIAN_EOD_STATEMENT
534469aa-4cc7-4237-a83c-fdfde91e6bfa,CUS-004,INE467B01029,TATA CONSULTANCY SERVICES,-45,2026-06-29,CUSTODIAN_EOD_STATEMENT
76584b27-14e7-4697-971d-495ebc35522f,CUS-001,INE761H01022,AFFLE (INDIA),-253,2026-06-29,CUSTODIAN_EOD_STATEMENT
00eed26f-22bf-4a02-9597-92fd6abf9107,CUS-003,INE021A01026,ASIAN PAINTS,-300,2026-06-29,CUSTODIAN_EOD_STATEMENT
b5bbd3b4-dc8d-4325-a248-f9b8e9367ab5,CUS-002,INE669E01016,BHARTI AIRTEL,3350,2026-06-29,CUSTODIAN_EOD_STATEMENT
f9638d33-a3b4-4dac-9afc-3d620801af6b,CUS-004,INE03YQ01011,CLEAN SCIENCE & TECHNOLOGY,107,2026-06-29,CUSTODIAN_EOD_STATEMENT
a831fb88-1e7f-44da-a942-75dab09bf06e,CUS-001,INE140A01024,BANK OF BARODA,124,2026-06-29,CUSTODIAN_EOD_STATEMENT
bccd0813-9879-49aa-8ed4-cc19598d06f8,CUS-002,INE205A01025,SIEMENS,-50,2026-06-29,CUSTODIAN_EOD_STATEMENT
f247dc2c-b579-40e5-aac0-703f294fbcc4,CUS-001,INE019A01038,WIPRO,8254,2026-06-29,CUSTODIAN_EOD_STATEMENT
0ce41e5f-3723-4046-999b-dd2d5a979f2c,CUS-001,INE726G01019,TRENT,-4315,2026-06-29,CUSTODIAN_EOD_STATEMENT
15ac1610-b506-427e-8d14-442407db8277,CUS-005,INE062A01020,STATE BANK OF INDIA,-3471,2026-06-29,CUSTODIAN_EOD_STATEMENT
c25b0e86-5102-4c19-b7f3-aa5b9f520e1f,CUS-005,INE883A01011,FINOLEX CABLES,-1266,2026-06-29,CUSTODIAN_EOD_STATEMENT
eaf3d5f3-3702-4317-a464-0bf4745bdffe,CUS-001,INE883A01011,FINOLEX CABLES,-295,2026-06-29,CUSTODIAN_EOD_STATEMENT
e579c90d-ea93-4151-a1bc-852377393f42,CUS-003,INE00IN01015,PAYTM (ONE97),974,2026-06-29,CUSTODIAN_EOD_STATEMENT
ec947a7c-7bd9-4259-acbb-5e37c6b902db,CUS-001,INE124N01016,ANGEL ONE,-2200,2026-06-29,CUSTODIAN_EOD_STATEMENT
190db7b4-3088-48ec-b437-b9a61d4d09d6,CUS-003,INE124N01016,ANGEL ONE,-1428,2026-06-29,CUSTODIAN_EOD_STATEMENT
d7fcf4d5-b025-4102-a405-41d7c4de2a30,CUS-002,INE274J01014,HAPPIEST MINDS TECHNOLOGIES,-190,2026-06-29,CUSTODIAN_EOD_STATEMENT
5a93444e-ac81-485f-87d6-bc5408bc97ed,CUS-001,INE752E01010,PIDILITE INDUSTRIES,-500,2026-06-29,CUSTODIAN_EOD_STATEMENT
9b5bb2bd-6919-42b4-b1be-ff52a0fe02ad,CUS-002,INE628A01036,ULTRATECH CEMENT,-10000,2026-06-29,CUSTODIAN_EOD_STATEMENT
95f0c627-1c7e-4c56-ad17-d06f5d078711,CUS-004,INE00WK01013,ROUTE MOBILE,14,2026-06-29,CUSTODIAN_EOD_STATEMENT
10f4a8a3-22ba-4223-a495-941b146b742b,CUS-005,INE092T01019,ZOMATO,1960,2026-06-29,CUSTODIAN_EOD_STATEMENT
e722d86d-b476-4d4e-8697-a6abcdf2a994,CUS-002,INE00IN01015,PAYTM (ONE97),-2225,2026-06-29,CUSTODIAN_EOD_STATEMENT
df2364c0-6c60-4e39-9398-2c499aed5b2c,CUS-002,INE883A01011,FINOLEX CABLES,3587,2026-06-29,CUSTODIAN_EOD_STATEMENT
6114ecf8-0490-495f-91d3-778ec9ee3be9,CUS-003,INE030A01027,HINDUSTAN UNILEVER,-2398,2026-06-29,CUSTODIAN_EOD_STATEMENT
5669ecd4-8c59-4868-9fbe-a6d60838c071,CUS-004,INE021A01026,ASIAN PAINTS,-150,2026-06-29,CUSTODIAN_EOD_STATEMENT
f8800cac-d03d-4831-84b4-3238cdbe0f5b,CUS-002,INE140A01024,BANK OF BARODA,-8620,2026-06-29,CUSTODIAN_EOD_STATEMENT
b7303961-4e72-4a77-b61f-b020228eafd7,CUS-001,INE062A01020,STATE BANK OF INDIA,2615,2026-06-29,CUSTODIAN_EOD_STATEMENT
04928ce8-c176-407a-8d2a-12c39b4a9da4,CUS-005,INE002A01018,RELIANCE INDUSTRIES,1998,2026-06-29,CUSTODIAN_EOD_STATEMENT
2fd1b9cb-52de-491a-9238-44cd73d68921,CUS-001,INE238A01034,AXIS BANK,-1676,2026-06-29,CUSTODIAN_EOD_STATEMENT
30206c56-d59e-4635-8436-94c5c76422f5,CUS-005,INE917I01010,AVENUE SUPERMARTS (DMART),5,2026-06-29,CUSTODIAN_EOD_STATEMENT
1bfeb796-c05f-44ff-83e8-3f15416e5ed4,CUS-005,INE059B01024,RAIN INDUSTRIES,2088,2026-06-29,CUSTODIAN_EOD_STATEMENT
24673aef-6be0-44a6-9f06-dc3d2da4fcd6,CUS-005,INE129A01019,GAIL (INDIA),1170,2026-06-29,CUSTODIAN_EOD_STATEMENT
606dde1e-8729-482d-bdc9-7cdc875e2b2a,CUS-005,INE628A01036,ULTRATECH CEMENT,2074,2026-06-29,CUSTODIAN_EOD_STATEMENT
1f7c8867-d317-4691-89ae-5da1adcbb653,CUS-003,INE483S01020,LATENT VIEW ANALYTICS,-7507,2026-06-29,CUSTODIAN_EOD_STATEMENT
e3c64b96-9bd6-49de-b6d6-ccce0b617a15,CUS-002,INE002A01018,RELIANCE INDUSTRIES,7925,2026-06-29,CUSTODIAN_EOD_STATEMENT
0f060882-14bd-459a-ac7d-a479088045cf,CUS-005,INE216A01030,BHARAT ELECTRONICS,-1903,2026-06-29,CUSTODIAN_EOD_STATEMENT
3704af02-6618-4696-bf23-eb7882f5b60f,CUS-004,INE576I01022,GRINDWELL NORTON,5921,2026-06-29,CUSTODIAN_EOD_STATEMENT
a0870be9-2632-4147-9a14-b50870156211,CUS-003,INE585B01010,MARUTI SUZUKI,594,2026-06-29,CUSTODIAN_EOD_STATEMENT
4f64eb4e-896e-4bd6-9f0a-2c97845debfa,CUS-005,INE752E01010,PIDILITE INDUSTRIES,235,2026-06-29,CUSTODIAN_EOD_STATEMENT
a35a60cb-6c43-4b13-abb7-ffd73e522e9f,CUS-002,INE019A01038,WIPRO,-140,2026-06-29,CUSTODIAN_EOD_STATEMENT
cfe8ee46-89ef-4fc8-b109-90511be103ab,CUS-001,INE259A01022,GODREJ CONSUMER PRODUCTS,-2250,2026-06-29,CUSTODIAN_EOD_STATEMENT
0e285ac3-082f-4a58-9842-11c600a40796,CUS-004,INE148O01018,EID PARRY (INDIA),-630,2026-06-29,CUSTODIAN_EOD_STATEMENT
79f10a73-347b-4059-a214-d3cc59a535db,CUS-002,INE129A01019,GAIL (INDIA),615,2026-06-29,CUSTODIAN_EOD_STATEMENT
f9f0719d-14fe-4039-b66b-908023d9c7ad,CUS-002,INE03VK01010,CARTRADE TECH,-8485,2026-06-29,CUSTODIAN_EOD_STATEMENT
82b0a39d-e729-4f17-b88b-03ed70e6f8aa,CUS-003,INE101A01026,KOTAK MAHINDRA BANK,-1550,2026-06-29,CUSTODIAN_EOD_STATEMENT
bb97e203-cfcf-4171-8637-d536b3d3fa34,CUS-004,INE160A01022,NESTLE INDIA,615,2026-06-29,CUSTODIAN_EOD_STATEMENT
552f040f-231e-47c1-a108-481b6d1239be,CUS-003,INE140A01024,BANK OF BARODA,140,2026-06-29,CUSTODIAN_EOD_STATEMENT
8395388f-9399-4bbe-a53f-9a19eb875b57,CUS-003,INE019A01038,WIPRO,140,2026-06-29,CUSTODIAN_EOD_STATEMENT
a66eb517-ea6f-4476-b7d6-50576cf8d204,CUS-002,INE216A01030,BHARAT ELECTRONICS,150,2026-06-29,CUSTODIAN_EOD_STATEMENT
09f1cd91-7ea1-4420-bc74-686c83adb48c,CUS-004,INE397D01024,BHARAT FORGE,2516,2026-06-29,CUSTODIAN_EOD_STATEMENT
477d6b9d-5709-44ce-ab8b-6ae74aa4f9b4,CUS-002,INE528G01035,SHRIRAM FINANCE,-215,2026-06-29,CUSTODIAN_EOD_STATEMENT
65d02587-b778-42c5-81d5-1f695fd36b23,CUS-005,INE361B01024,CANARA BANK,1585,2026-06-29,CUSTODIAN_EOD_STATEMENT
725437ab-8335-46c4-98ae-38140e30ec7e,CUS-005,INE030A01027,HINDUSTAN UNILEVER,-8950,2026-06-29,CUSTODIAN_EOD_STATEMENT
339342dd-4d77-41b4-8bd5-1e9dc49c48f8,CUS-002,INE361B01024,CANARA BANK,-1175,2026-06-29,CUSTODIAN_EOD_STATEMENT
68a10658-3f18-43c7-bfd5-c9424cf02bac,CUS-002,INE148O01018,EID PARRY (INDIA),-9032,2026-06-29,CUSTODIAN_EOD_STATEMENT
963f3efa-4200-4c58-a5ce-78190dd3ed62,CUS-002,INE176A01028,BAJAJ FINANCE,890,2026-06-29,CUSTODIAN_EOD_STATEMENT
f62ca006-303f-415c-9eb0-0e480160587f,CUS-002,INE154A01025,ITC,-18,2026-06-29,CUSTODIAN_EOD_STATEMENT
4886da98-d08f-4d70-84ea-6ac6978489bf,CUS-001,INE669E01016,BHARTI AIRTEL,-415,2026-06-29,CUSTODIAN_EOD_STATEMENT
79ea0e21-f9fe-4cf4-aa48-26d1e7c885ae,CUS-005,INE009A01021,INFOSYS,20,2026-06-29,CUSTODIAN_EOD_STATEMENT
81aa26de-a304-4abf-8c5e-dff337f34c8d,CUS-005,INE018A01030,LARSEN & TOUBRO,-175,2026-06-29,CUSTODIAN_EOD_STATEMENT
ddb8fc15-9a79-451d-999e-02580564c504,CUS-003,INE129A01019,GAIL (INDIA),-3325,2026-06-29,CUSTODIAN_EOD_STATEMENT
440e4ab1-ee76-4633-b452-257ab8e8dad0,CUS-004,INE917I01010,AVENUE SUPERMARTS (DMART),-1125,2026-06-29,CUSTODIAN_EOD_STATEMENT
85f55132-c38e-43b5-8098-49b7a47f074f,CUS-002,INE018A01030,LARSEN & TOUBRO,1420,2026-06-29,CUSTODIAN_EOD_STATEMENT
7a2539aa-df79-4b27-bf13-4c96ef4ca5b1,CUS-004,INE018A01030,LARSEN & TOUBRO,2400,2026-06-29,CUSTODIAN_EOD_STATEMENT
b3931c25-b559-4aa7-94df-a028928834bc,CUS-003,INE00WK01013,ROUTE MOBILE,-700,2026-06-29,CUSTODIAN_EOD_STATEMENT
88aca7cc-50ff-4841-80b8-191112c4d25d,CUS-003,INE628A01036,ULTRATECH CEMENT,-2920,2026-06-29,CUSTODIAN_EOD_STATEMENT
9b3ea0e8-7a19-45c4-a9a8-1906cccac8eb,CUS-004,INE176A01028,BAJAJ FINANCE,-60,2026-06-29,CUSTODIAN_EOD_STATEMENT
ceb95cae-2661-4127-bc69-a1fd54f617e8,CUS-005,INE021A01026,ASIAN PAINTS,10056,2026-06-29,CUSTODIAN_EOD_STATEMENT
5723ef2c-e9d4-4d2b-bb9a-b1289563f254,CUS-002,INE101A01026,KOTAK MAHINDRA BANK,4430,2026-06-29,CUSTODIAN_EOD_STATEMENT
ec422ca6-83fd-4387-801f-08bc764f5497,CUS-004,INE101A01026,KOTAK MAHINDRA BANK,7185,2026-06-29,CUSTODIAN_EOD_STATEMENT
e1f6cc09-35fc-4d91-97c7-c50484708200,CUS-003,INE216A01030,BHARAT ELECTRONICS,-8400,2026-06-29,CUSTODIAN_EOD_STATEMENT
262c919e-cadf-4d2e-99c5-5f64c103f59c,CUS-004,INE040A01034,HDFC BANK,60,2026-06-29,CUSTODIAN_EOD_STATEMENT
e37cb07a-4bac-48f2-a667-c0ff0cbde6f8,CUS-001,INE00IN01015,PAYTM (ONE97),9100,2026-06-29,CUSTODIAN_EOD_STATEMENT
c6bf37c9-be2e-44e6-aa17-3ed1c34514d3,CUS-002,INE121A01024,CHOLAMANDALAM INVESTMENT,-1275,2026-06-29,CUSTODIAN_EOD_STATEMENT
2eccca22-685c-4e54-a63f-b307febe91e2,CUS-003,INE002A01018,RELIANCE INDUSTRIES,-1525,2026-06-29,CUSTODIAN_EOD_STATEMENT
32813476-bf60-4fc2-a16b-4bf9083023bd,CUS-003,INE752E01010,PIDILITE INDUSTRIES,-1803,2026-06-29,CUSTODIAN_EOD_STATEMENT
c235599d-2c05-457f-944e-847daea96ebd,CUS-003,INE104S01021,UJJIVAN SFB,5316,2026-06-29,CUSTODIAN_EOD_STATEMENT
4cb708b6-f879-4ec7-8c6e-f2fb180999e7,CUS-001,INE545U01014,NAZARA TECHNOLOGIES,1483,2026-06-29,CUSTODIAN_EOD_STATEMENT
7466adc2-9d98-4315-9dd9-fd0c2ba7d706,CUS-002,INE104S01021,UJJIVAN SFB,225,2026-06-29,CUSTODIAN_EOD_STATEMENT
4c0dc05e-afdb-4b71-9b27-fef9985ba8b8,CUS-004,INE761H01022,AFFLE (INDIA),3490,2026-06-29,CUSTODIAN_EOD_STATEMENT
8708ec37-08ad-4295-954d-2e6406e595a5,CUS-004,INE044A01036,DABUR INDIA,665,2026-06-29,CUSTODIAN_EOD_STATEMENT
f7b24695-acc5-4371-935e-76e0092d671f,CUS-001,INE483S01020,LATENT VIEW ANALYTICS,-1562,2026-06-29,CUSTODIAN_EOD_STATEMENT
5d79b88a-a97c-4d6c-a858-e58f7b46e9a2,CUS-004,INE002A01018,RELIANCE INDUSTRIES,-1750,2026-06-29,CUSTODIAN_EOD_STATEMENT
fd13da71-af51-4c89-b7da-4b2c104a2abc,CUS-001,INE148I01020,POLICYBAZAAR (PB FINTECH),-1800,2026-06-29,CUSTODIAN_EOD_STATEMENT
0250bd01-04d6-4efd-9d05-c0d65fbc6a2c,CUS-005,INE550C01020,TV TODAY NETWORK,6300,2026-06-29,CUSTODIAN_EOD_STATEMENT
b9ebc66c-7e25-4a19-8f2d-a32b47d532de,CUS-002,INE761H01022,AFFLE (INDIA),500,2026-06-29,CUSTODIAN_EOD_STATEMENT
d7745795-4ea4-45cc-851e-ae1660f3432b,CUS-003,INE176A01028,BAJAJ FINANCE,300,2026-06-29,CUSTODIAN_EOD_STATEMENT
41d3b107-bf55-4a9d-aea0-b2ce49d46738,CUS-003,INE040A01034,HDFC BANK,6200,2026-06-29,CUSTODIAN_EOD_STATEMENT
d29a18cf-a0fd-4348-ae25-ad5245534cf3,CUS-001,INE03VK01010,CARTRADE TECH,-950,2026-06-29,CUSTODIAN_EOD_STATEMENT
447513b9-ad3a-441b-8ef1-65fe97e47526,CUS-002,INE124N01016,ANGEL ONE,3190,2026-06-29,CUSTODIAN_EOD_STATEMENT
8e982e29-fc2b-427d-b6a0-1252c1e2d2bd,CUS-001,INE216A01030,BHARAT ELECTRONICS,-225,2026-06-29,CUSTODIAN_EOD_STATEMENT
1c98ee32-4924-48b6-999a-2daa28a33455,CUS-003,INE154A01025,ITC,425,2026-06-29,CUSTODIAN_EOD_STATEMENT
f2191cda-754e-46f9-8746-01f1f11450da,CUS-003,INE121A01024,CHOLAMANDALAM INVESTMENT,-36,2026-06-29,CUSTODIAN_EOD_STATEMENT
6d8226bb-50e2-4a25-a39f-bc8c0f22016c,CUS-001,INE148O01018,EID PARRY (INDIA),1811,2026-06-29,CUSTODIAN_EOD_STATEMENT
d328ad33-416a-4863-b03d-722b2fbcae46,CUS-004,INE090A01021,ICICI BANK,-110,2026-06-29,CUSTODIAN_EOD_STATEMENT
02947817-e7d3-4ae6-83b2-4cd950df4818,CUS-003,INE148O01018,EID PARRY (INDIA),6585,2026-06-29,CUSTODIAN_EOD_STATEMENT
9b6c6f2e-a7f3-4bce-92a3-4c525f673223,CUS-002,INE047A01021,TITAN COMPANY,-1260,2026-06-29,CUSTODIAN_EOD_STATEMENT
46063d1a-1bae-46de-8150-edb181c14dbe,CUS-001,INE047A01021,TITAN COMPANY,335,2026-06-29,CUSTODIAN_EOD_STATEMENT
73b10bd0-71af-4fcb-b36b-930f07d1bf37,CUS-002,INE483S01020,LATENT VIEW ANALYTICS,21,2026-06-29,CUSTODIAN_EOD_STATEMENT
15c57deb-d6e8-4bc1-a5bd-c64cc976ab32,CUS-005,INE019A01038,WIPRO,-1517,2026-06-29,CUSTODIAN_EOD_STATEMENT
f9b1480c-52a8-47eb-83fa-e6a7ac9c6a35,CUS-003,INE397D01024,BHARAT FORGE,175,2026-06-29,CUSTODIAN_EOD_STATEMENT
7059dfa3-98ba-43cc-8068-c21122f80765,CUS-005,INE238A01034,AXIS BANK,75,2026-06-29,CUSTODIAN_EOD_STATEMENT
bc74ba31-d1e3-4647-87dd-6f50d708065b,CUS-004,INE00IN01015,PAYTM (ONE97),725,2026-06-29,CUSTODIAN_EOD_STATEMENT
4c264a5e-05e2-47bd-a384-a77bdf8a9129,CUS-004,INE030A01027,HINDUSTAN UNILEVER,1850,2026-06-29,CUSTODIAN_EOD_STATEMENT
b727d45c-1a6b-4979-884e-68df7c5f4020,CUS-003,INE467B01029,TATA CONSULTANCY SERVICES,-2000,2026-06-29,CUSTODIAN_EOD_STATEMENT
2f8c623e-f1a0-46f1-bd8c-1e0f753fed05,CUS-001,INE00WK01013,ROUTE MOBILE,8041,2026-06-29,CUSTODIAN_EOD_STATEMENT
9d226048-d6bb-4f65-b76b-c1d04f553166,CUS-003,INE259A01022,GODREJ CONSUMER PRODUCTS,550,2026-06-29,CUSTODIAN_EOD_STATEMENT
ef850f06-1920-4c88-bdfb-1bf8874731f1,CUS-005,INE397D01024,BHARAT FORGE,250,2026-06-29,CUSTODIAN_EOD_STATEMENT
f8cc385b-161b-4a34-98ec-3adb163ae2b7,CUS-001,INE030A01027,HINDUSTAN UNILEVER,-163,2026-06-29,CUSTODIAN_EOD_STATEMENT
ac37c478-0b27-4561-8765-c33a722bf703,CUS-001,INE009A01021,INFOSYS,-16,2026-06-29,CUSTODIAN_EOD_STATEMENT
9b7028a7-eb53-4c56-9e13-a988ccc9a44b,CUS-001,INE021A01026,ASIAN PAINTS,-820,2026-06-29,CUSTODIAN_EOD_STATEMENT
87d17a8f-127b-413e-b7b9-dca90ce3fba2,CUS-004,INE585B01010,MARUTI SUZUKI,35,2026-06-29,CUSTODIAN_EOD_STATEMENT
a7ae0856-2eb4-4b30-8f2a-cea3690b228f,CUS-004,INE361B01024,CANARA BANK,350,2026-06-29,CUSTODIAN_EOD_STATEMENT
3af6cf6b-f089-4f4b-81c1-d9b957fb1323,CUS-005,INE090A01021,ICICI BANK,-625,2026-06-29,CUSTODIAN_EOD_STATEMENT
9d33a959-57c9-4d21-93ed-382cfabcdb3c,CUS-003,INE018A01030,LARSEN & TOUBRO,1125,2026-06-29,CUSTODIAN_EOD_STATEMENT
83966d88-573e-490d-bc01-992d4b83bff1,CUS-004,INE528G01035,SHRIRAM FINANCE,700,2026-06-29,CUSTODIAN_EOD_STATEMENT
